chr1	20749883	20787194	2	2	1	2	0	45
chr1	20757257	20787194	2	2	1	1	0	35
chr1	23030635	23050386	1	1	1	28	2	49
chr1	30992661	30995053	2	2	1	31	0	49
chr1	31911827	31918969	2	2	1	59	0	48
chr1	31911827	31937986	2	2	1	6	0	29
chr1	31915988	31918969	2	2	1	703	6	50
chr1	41070722	41075218	2	2	1	65	0	49
chr1	44750565	44753131	1	1	1	19	0	49
chr1	44750565	44753732	1	1	1	2	0	46
chr1	44753255	44753732	1	1	1	28	0	46
chr1	44753834	44754749	1	1	1	33	0	49
chr1	53594991	53600100	2	2	1	14	0	49
chr1	65913357	65918596	1	1	1	7	0	47
chr1	112649470	112659021	1	1	1	1	0	18
chr1	151306364	151315572	2	2	1	3	0	20
chr1	151307802	151315572	2	2	1	82	0	49
chr1	151307802	151326171	2	2	1	1	0	10
chr1	151307802	151327270	2	2	1	1	0	34
chr1	151310256	151315572	2	2	1	20	0	45
chr1	151315673	151327270	2	2	1	1	0	12
chr1	151316510	151324744	2	2	1	9	0	49
chr1	151316510	151326171	2	2	1	23	0	49
chr1	151316510	151327270	2	2	1	37	0	49
chr1	155827029	155853275	2	2	1	6	0	39
chr1	155831621	155853275	2	2	1	1	0	35
chr1	155832951	155853275	2	2	1	1	0	21
chr1	155850885	155853275	2	2	1	3	0	35
chr1	155853807	155857146	2	2	1	5	0	44
chr1	155853807	155857158	2	2	1	4	0	17
chr1	172131289	172253572	1	1	1	2	0	34
chr1	180003288	180006453	1	1	1	11	0	47
chr1	203703814	203707861	1	1	1	2	0	37
chr1	203707224	203707861	1	1	1	291	0	50
chr1	247155693	247159005	2	2	1	1	0	32
chr1	247155696	247159005	2	2	1	3	0	21
chr2	54982654	54987490	2	2	1	1237	0	50
chr2	61522684	61537561	2	2	1	2	0	27
chr2	72731246	72733070	2	2	1	60	0	49
chr2	73088750	73088878	2	2	1	71	0	49
chr2	201138991	201149653	2	2	1	1	0	39
chr2	201140440	201149002	1	1	1	2	0	27
chr2	201140446	201149653	2	2	1	1	0	33
chr2	201145433	201149002	1	1	1	52	0	48
chr3	31533313	31579808	1	1	1	1	0	24
chr3	31576505	31579808	1	1	1	105	0	49
chr3	50065127	50066241	1	1	1	12	0	42
chr3	61562373	61748877	1	1	1	43	0	49
chr3	61622545	61622970	1	1	1	19	0	42
chr3	61623141	61623447	1	1	1	17	0	50
chr3	142724732	142748257	1	1	1	13	0	38
chr3	142736534	142748257	1	1	1	11	2	47
chr3	170136666	170149085	2	2	1	1	0	34
chr3	170136666	170171372	2	2	1	1	0	22
chr4	1901252	1904215	1	1	1	153	0	49
chr4	87046287	87046694	1	1	1	38	2	49
chr4	152411873	152412479	2	2	1	22	0	49
chr4	152411873	152534940	2	2	1	4	0	35
chr5	65926807	66012048	1	1	1	5	0	45
chr5	95737076	95763507	1	1	1	1	0	50
chr5	95752351	95763507	1	1	1	7	0	42
chr5	95755542	95763507	1	1	1	1	0	41
chr5	95755762	95763507	1	1	1	259	5	50
chr6	4773179	4891712	1	1	1	0	1	4
chr6	4776808	4891712	1	1	1	13	0	45
chr6	4776808	4935514	1	1	1	1	0	43
chr6	4890127	4891712	1	1	1	7	0	3
chr6	4892380	4935514	1	1	1	52	0	47
chr6	4892380	4935580	1	1	1	4	0	37
chr6	47284393	47285943	2	2	1	2	0	41
chr6	47284433	47285943	2	2	1	77	0	49
chr6	87216378	87218595	1	1	1	45	0	50
chr7	23597606	23611170	1	1	1	3	0	33
chr7	23598052	23611170	1	1	1	7	1	43
chr7	23604280	23611170	1	1	1	5	0	43
chr7	23611554	23622065	1	1	1	1	0	42
chr7	23611554	23642930	1	1	1	12	0	36
chr7	35667589	35673200	2	2	1	1	0	24
chr7	35667589	35694183	2	2	1	6	0	39
chr7	100015727	100023418	1	1	1	30	0	47
chr7	100023462	100023551	1	1	1	1	0	26
chr7	100023933	100024153	1	1	1	35	0	47
chr7	100024308	100029860	1	1	1	39	0	49
chr7	100807581	100812746	2	2	1	99	0	49
chr7	100812995	100813094	2	2	1	115	0	50
chr7	100813209	100813651	2	2	1	99	0	49
chr7	100813209	100817191	2	2	1	2	0	42
chr7	100813717	100813918	2	2	1	126	0	49
chr7	105014498	105040874	1	5	1	1	0	3
chr7	105014536	105040838	1	1	1	46	1	48
chr7	105038200	105040838	1	1	1	16	0	47
chr7	105038526	105040838	1	1	1	4	1	32
chr7	148829849	148846469	2	2	1	4	0	43
chr7	148832751	148846469	2	2	1	20	0	49
chr7	148832751	148846496	2	2	1	4	0	31
chr7	148832751	148884163	2	2	1	3	0	12
chr7	148837001	148846469	2	2	1	1	0	36
chr7	148846599	148847181	2	2	1	28	2	44
chr7	148846599	148884163	2	2	1	1	0	36
chr7	148847306	148870803	2	2	1	1	0	28
chr7	148847306	148884163	2	2	1	7	0	41
chr7	155665254	155700772	1	1	1	1	0	20
chr8	37762759	37765525	1	1	1	69	0	49
chr8	37765634	37765710	1	1	1	61	0	36
chr8	37765747	37766279	1	1	1	87	0	36
chr8	37766356	37766481	1	1	1	4	0	21
chr8	37766356	37767826	1	1	1	3	0	49
